Run date: 2016-09-11
Searched back to: 2016-09-04
Sites searched: ['streetinsider']
Total articles: 1307
Top 15 most common tickers:
AAPL:	38
href:		Options/Restoration+Hardware+%28RH%29+weekly+volatility+at+261+into+better+than+expected+Q2+and+outlook/12017342.html
date:		September 9, 2016
tickers:	['RH']

name:		Option volume flows
href:		Options/Option+volume+flows/12017336.html
date:		September 9, 2016
tickers:	[]

name:		Puts with increasing volume at CBOE
href:		Options/Puts+with+increasing+volume+at+CBOE/12017334.html
date:		September 9, 2016
tickers:	[]

name:		Calls with increasing volume at CBOE
href:		Options/Calls+with+increasing+volume+at+CBOE/12017333.html
date:		September 9, 2016
tickers:	[]

name:		Stocks with Implied Volatility Movement
href:		Options/Stocks+with+Implied+Volatility+Movement/12017331.html
date:		September 9, 2016
tickers:	[]

name:		Volatility and Volume movement
href:		Options/Volatility+and+Volume+movement/12015570.html
date:		September 8, 2016
tickers:	[]

name:		Zumiez (ZUMZ) volatility elevated into Q2 and outlook
href:		Options/Zumiez+%28ZUMZ%29+volatility+elevated+into+Q2+and+outlook/12015426.html
date:		September 8, 2016
tickers:	['ZUMZ']

name:		Restoration Hardware (RH) weekly volatility increases into Q2 and outlook
href:		Options/Restoration+Hardware+%28RH%29+weekly+volatility+increases+into+Q2+and+outlook/12015000.html
date:		September 8, 2016
tickers:	['RH']

name:		Swift Transportation (SWFT) options active into Q3 and outlook
href:		Options/Swift+Transportation+%28SWFT%29+options+active+into+Q3+and+outlook/12014985.html
date:		September 8, 2016
tickers:	['SWFT']

name:		SeaWorld Entertainment (SEAS) puts active on chatter about an SEC investigation
href:		Options/SeaWorld+Entertainment+%28SEAS%29+puts+active+on+chatter+about+an+SEC+investigation/12014877.html
date:		September 8, 2016
tickers:	['SEAS']

name:		Stocks with call strike movement; BABA WFM
href:		Options/Stocks+with+call+strike+movement%3B+BABA+WFM/12014542.html
date:		September 8, 2016
tickers:	[]

name:		Stocks with call strike movement; TWTR TSLA
href:		Options/Stocks+with+call+strike+movement%3B+TWTR+TSLA/12014523.html
date:		September 8, 2016
tickers:	[]

name:		Twitter (TWTR) volatility decreases into today's board meeting
href:		Options/Twitter+%28TWTR%29+volatility+decreases+into+today%27s+board+meeting/12014149.html
date:		September 8, 2016
tickers:	['TWTR']

name:		Micron Technology (MU) calls active as shares trend to 8-month high
href:		Options/Micron+Technology+%28MU%29+calls+active+as+shares+trend+to+8-month+high/12014121.html
date:		September 8, 2016
tickers:	['MU']

name:		Macy's (M) September calls active on 4 calls to 1 put
href:		Options/Macy%27s+%28M%29+September+calls+active+on+4+calls+to+1+put/12013838.html
date:		September 8, 2016
tickers:	['M']

name:		Options with increasing volume: DRYS CB MJN TSCO SNE URBN TLRD FXI CASY WATT
href:		Options/Options+with+increasing+volume%3A+DRYS+CB+MJN+TSCO+SNE+URBN+TLRD+FXI+CASY+WATT/12013602.html
date:		September 8, 2016
tickers:	[]

name:		Barnes & Noble (BKS) volatility elevated into lower than expected store sales
href:		Options/Barnes+%26+Noble+%28BKS%29+volatility+elevated+into+lower+than+expected+store+sales/12013420.html
date:		September 8, 2016
tickers:	['BKS']

name:		Tractor Supply (TSCO) volatility low into cutting guidance
href:		Options/Tractor+Supply+%28TSCO%29+volatility+low+into+cutting+guidance/12012665.html
date:		September 8, 2016
tickers:	['TSCO']

name:		Volatility indexes prices
href:		Options/Volatility+indexes+prices/12012055.html
date:		September 8, 2016
tickers:	[]

name:		Puts with increasing volume at CBOE
href:		Options/Puts+with+increasing+volume+at+CBOE/12012051.html
date:		September 8, 2016
tickers:	[]

name:		Calls with increasing volume at CBOE
href:		Options/Calls+with+increasing+volume+at+CBOE/12012049.html
date:		September 8, 2016
tickers:	[]

name:		Equity and Commodity Markets
href:		Options/Equity+and+Commodity+Markets/12012041.html
date:		September 8, 2016
tickers:	[]

name:		Option volume movers
href:		Options/Option+volume+movers/12012036.html
date:		September 8, 2016
tickers:	[]

name:		Stocks with Implied Volatility Movement
href:		Options/Stocks+with+Implied+Volatility+Movement/12012034.html
date:		September 8, 2016
tickers:	[]

name:		Volatility and Volume movement
href:		Options/Volatility+and+Volume+movement/12010332.html
date:		September 7, 2016
tickers:	[]

name:		Tailored Brands (TLRD) September volatility elevated at 111 into Q2 and outlook
href:		Options/Tailored+Brands+%28TLRD%29+September+volatility+elevated+at+111+into+Q2+and+outlook/12010284.html
date:		September 7, 2016
tickers:	['TLRD']

name:		Stock options suggest calm ahead of Apple launch
href:		Options/Stock+options+suggest+calm+ahead+of+Apple+launch/12009532.html
date:		September 7, 2016
tickers:	[]

name:		Apple (AAPL) volatility up on more calls than puts into iPhone event
href:		Options/Apple+%28AAPL%29+volatility+up+on+more+calls+than+puts+into+iPhone+event/12009485.html
date:		September 7, 2016
tickers:	['AAPL']

name:		Zumiez (ZUMZ) volatility increases into Q2 and outlook
href:		Options/Zumiez+%28ZUMZ%29+volatility+increases+into+Q2+and+outlook/12009138.html
date:		September 7, 2016
tickers:	['ZUMZ']

name:		Stocks with call strike movement; BABA BIDU
href:		Options/Stocks+with+call+strike+movement%3B+BABA+BIDU/12008964.html
date:		September 7, 2016
tickers:	[]

name:		Stocks with call strike movement; TWTR TSLA
href:		Options/Stocks+with+call+strike+movement%3B+TWTR+TSLA/12008951.html
date:		September 7, 2016
tickers:	[]

name:		Mosaic (MOS) calls active on renewed takeover speculation
href:		Options/Mosaic+%28MOS%29+calls+active+on+renewed+takeover+speculation/12008767.html
date:		September 7, 2016
tickers:	['MOS']

name:		Actives: FB BAC AAPL TWTR AMD DAL BABA AMZN WFM NFLX MU VRX CMG C APA
href:		Options/Actives%3A+FB+BAC+AAPL+TWTR+AMD+DAL+BABA+AMZN+WFM+NFLX+MU+VRX+CMG+C+APA/12008612.html
date:		September 7, 2016
tickers:	[]

name:		Options with increasing in volume: CMG KO SMLP PAH MNTA CASY PLAY APA WFM YELP AMD
href:		Options/Options+with+increasing+in+volume%3A+CMG+KO+SMLP+PAH+MNTA+CASY+PLAY+APA+WFM+YELP+AMD/12008605.html
date:		September 7, 2016
tickers:	[]

name:		Twitter (TWTR) volatility elevated into September 8 board meeting
href:		Options/Twitter+%28TWTR%29+volatility+elevated+into+September+8+board+meeting/12008021.html
date:		September 7, 2016
tickers:	['TWTR']

name:		Restoration Hardware (RH) weekly volatility elevated into Q2 and outlook
href:		Options/Restoration+Hardware+%28RH%29+weekly+volatility+elevated+into+Q2+and+outlook/12007864.html
date:		September 7, 2016
tickers:	['RH']

name:		Dave & Buster's Entertainment (PLAY) volatility up into Q2 and outlook
href:		Options/Dave+%26+Buster%27s+Entertainment+%28PLAY%29+volatility+up+into+Q2+and+outlook/12007128.html
date:		September 7, 2016
tickers:	['PLAY']

name:		Apple (AAPL) volatility at low end or range into iPhone event
href:		Options/Apple+%28AAPL%29+volatility+at+low+end+or+range+into+iPhone+event/12007111.html
date:		September 7, 2016
tickers:	['AAPL']

name:		Chipotle Mexican Grill (CMG) volatility low into Pershing Square reports 9.9% stake
href:		Options/Chipotle+Mexican+Grill+%28CMG%29+volatility+low+into+Pershing+Square+reports+9.9%25+stake/12007091.html
date:		September 7, 2016
tickers:	['CMG']

name:		Volatility indexes prices
href:		Options/Volatility+indexes+prices/12007014.html
date:		September 7, 2016
tickers:	[]

name:		Calls with increasing volume at CBOE
href:		Options/Calls+with+increasing+volume+at+CBOE/12006915.html
date:		September 7, 2016
tickers:	[]

name:		Puts with increasing volume at CBOE
href:		Options/Puts+with+increasing+volume+at+CBOE/12006890.html
date:		September 7, 2016
tickers:	[]

name:		Equity and Commodity Markets
href:		Options/Equity+and+Commodity+Markets/12006883.html
date:		September 7, 2016
tickers:	[]

name:		Option volume movers
href:		Options/Option+volume+movers/12006880.html
date:		September 7, 2016
tickers:	[]

name:		Option volume flows
href:		Options/Option+volume+flows/12006879.html
date:		September 7, 2016
tickers:	[]

name:		Stocks with Implied Volatility Movement
href:		Options/Stocks+with+Implied+Volatility+Movement/12006876.html
date:		September 7, 2016
tickers:	[]

name:		Volatility and Volume movement
href:		Options/Volatility+and+Volume+movement/12005062.html
date:		September 6, 2016
tickers:	[]

name:		Francesca's (FRAN) September puts active into Q2 and outlook
href:		Options/Francesca%27s+%28FRAN%29+September+puts+active+into+Q2+and+outlook/12005002.html
date:		September 6, 2016
tickers:	['FRAN']

name:		Caseys General Store (CASY) September volatility elevated into Q1 and outlook
href:		Options/Caseys+General+Store+%28CASY%29+September+volatility+elevated+into+Q1+and+outlook/12004985.html
date:		September 6, 2016
tickers:	['CASY']

name:		Sigma Designs (SIGM) September volatility elevated at 105 into Q2 and outlook
href:		Options/Sigma+Designs+%28SIGM%29+September+volatility+elevated+at+105+into+Q2+and+outlook/12004753.html
date:		September 6, 2016
tickers:	['SIGM']

name:		Apple (AAPL) volatility increases into iPhone event
href:		Options/Apple+%28AAPL%29+volatility+increases+into+iPhone+event/12004446.html
date:		September 6, 2016
tickers:	['AAPL']

name:		Apple (AAPL) calls twice as active as puts into iPhone event
href:		Options/Apple+%28AAPL%29+calls+twice+as+active+as+puts+into+iPhone+event/12004414.html
date:		September 6, 2016
tickers:	['AAPL']

name:		iPath S&P 500 VIX ST Futures ETN (VXX) iPath S&P 500 VIX Short-Term Futures down 2%
href:		Options/iPath+S%26P+500+VIX+ST+Futures+ETN+%28VXX%29+iPath+S%26P+500+VIX+Short-Term+Futures+down+2%25/12004378.html
date:		September 6, 2016
tickers:	['VXX']

name:		HP Enterprise (HPE) September weekly volatility increases into Q3 and outlook
href:		Options/HP+Enterprise+%28HPE%29+September+weekly+volatility+increases+into+Q3+and+outlook/12004284.html
date:		September 6, 2016
tickers:	['HPE']

name:		Stocks with call strike movement; NEM CF
href:		Options/Stocks+with+call+strike+movement%3B+NEM+CF/12003938.html
date:		September 6, 2016
tickers:	[]

name:		Stocks with call strike movement; RIG WYNN
href:		Options/Stocks+with+call+strike+movement%3B+RIG+WYNN/12003916.html
date:		September 6, 2016
tickers:	[]

name:		Options with decreasing implied volatility: ANF PAY BOX CIEN FIVE HRB PANW LULU SWHC
href:		Options/Options+with+decreasing+implied+volatility%3A+ANF+PAY+BOX+CIEN+FIVE+HRB+PANW+LULU+SWHC/12003617.html
date:		September 6, 2016
tickers:	[]

name:		Options with increasing volume: CPHD EDC HDS ARRY VA UA
href:		Options/Options+with+increasing+volume%3A+CPHD+EDC+HDS+ARRY+VA+UA/12003605.html
date:		September 6, 2016
tickers:	[]

name:		Apple (AAPL) volatility low into iPhone event
href:		Options/Apple+%28AAPL%29+volatility+low+into+iPhone+event/12002267.html
date:		September 6, 2016
tickers:	['AAPL']

name:		Volatility indexes prices
href:		Options/Volatility+indexes+prices/12002058.html
date:		September 6, 2016
tickers:	[]

name:		Puts with increasing volume at CBOE
href:		Options/Puts+with+increasing+volume+at+CBOE/12002054.html
date:		September 6, 2016
tickers:	[]

name:		Calls with increasing volume at CBOE
href:		Options/Calls+with+increasing+volume+at+CBOE/12002052.html
date:		September 6, 2016
tickers:	[]

name:		Option volume flows
href:		Options/Option+volume+flows/12002048.html
date:		September 6, 2016
tickers:	[]

name:		Option volume movers
href:		Options/Option+volume+movers/12002045.html
date:		September 6, 2016
tickers:	[]

name:		Stocks with Implied Volatility Movement
href:		Options/Stocks+with+Implied+Volatility+Movement/12002035.html
date:		September 6, 2016
tickers:	[]

name:		Equity and Commodity Markets
href:		Options/Equity+and+Commodity+Markets/12002031.html
date:		September 6, 2016
tickers:	[]

name:		Energy Select Sector SPDR ETF (XLE) volatility low, Saudis and Russia agree to stabilize oil, reports Bloomberg
href:		Options/Energy+Select+Sector+SPDR+ETF+%28XLE%29+volatility+low%2C+Saudis+and+Russia+agree+to+stabilize+oil%2C+reports+Bloomberg/12001518.html
date:		September 5, 2016
tickers:	['XLE']

name:		lululemon athletica (LULU) Mentioned Cautiously at Hedgeye - Bloomberg
href:		Short+Sales/lululemon+athletica+%28LULU%29+Mentioned+Cautiously+at+Hedgeye+-+Bloomberg/12018892.html
date:		September 9, 2016
tickers:	['LULU']

name:		Cerner (CERN) Short Recommended by Hedgeye, Sees 20% Downside - Bloomberg
href:		Short+Sales/Cerner+%28CERN%29+Short+Recommended+by+Hedgeye%2C+Sees+20%25+Downside+-+Bloomberg/12018651.html
date:		September 9, 2016
tickers:	['CERN']

name:		Echo Global Logistics (ECHO) Mentioned Cautiously at Spruce Point
href:		Short+Sales/Echo+Global+Logistics+%28ECHO%29+Mentioned+Cautiously+at+Spruce+Point/12013543.html
date:		September 8, 2016
tickers:	['ECHO']

name:		Cybersecurity KOL Refutes Claims Against St. Jude (STJ) - Piper Jaffray
href:		Short+Sales/Cybersecurity+KOL+Refutes+Claims+Against+St.+Jude+%28STJ%29+-+Piper+Jaffray/12012690.html
date:		September 8, 2016
tickers:	['STJ']

name:		Muddy Waters Highlights More St. Jude Medical (STJ) Vulnerabilities
href:		Short+Sales/Muddy+Waters+Highlights+More+St.+Jude+Medical+%28STJ%29+Vulnerabilities/12009930.html
date:		September 7, 2016
tickers:	['STJ']

name:		1997 CMS Letter to Mylan (MYL) Shows Evidence of EpiPen Medicaid Rebate - Evecore ISI's Raffat
href:		Short+Sales/1997+CMS+Letter+to+Mylan+%28MYL%29+Shows+Evidence+of+EpiPen+Medicaid+Rebate+-+Evecore+ISI%27s+Raffat/12009201.html
date:		September 7, 2016
tickers:	['MYL']

name:		TheStreetSweeper out negative on Resolute Energy (REN)
href:		Short+Sales/TheStreetSweeper+out+negative+on+Resolute+Energy+%28REN%29/12008600.html
date:		September 7, 2016
tickers:	['REN']

name:		GeoInvesting Calls for Government Investigation into Mallinckrodt (MNK)
href:		Short+Sales/GeoInvesting+Calls+for+Government+Investigation+into+Mallinckrodt+%28MNK%29/12004214.html
date:		September 6, 2016
tickers:	['MNK']

name:		Syntel (SYNT) Shares on Watch Following Cautious Report
href:		Short+Sales/Syntel+%28SYNT%29+Shares+on+Watch+Following+Cautious+Report/12003629.html
date:		September 6, 2016
tickers:	['SYNT']

name:		Top 10 News for 9/6 - 9/9: Mergers Aplenty; Apple Debuts Jackless iPhone 7; Wells Fargo Fined Over Faked Accounts
href:		Special+Reports/Top+10+News+for+96+-+99%3A+Mergers+Aplenty%3B+Apple+Debuts+Jackless+iPhone+7%3B+Wells+Fargo+Fined+Over+Faked+Accounts/12019439.html
date:		September 9, 2016
tickers:	[]

name:		Notable 52-Week Highs and Lows 9/9: (LXRX) (FNSR) (SWFT) High; (VMEM) (NCLH) (NVO) Low
href:		Special+Reports/Notable+52-Week+Highs+and+Lows+99%3A+%28LXRX%29+%28FNSR%29+%28SWFT%29+High%3B+%28VMEM%29+%28NCLH%29+%28NVO%29+Low/12019358.html
date:		September 9, 2016
tickers:	['LXRX', 'FNSR', 'SWFT', 'VMEM', 'NCLH', 'NVO']

name:		Trading Radar for 9/12: Manchester United (MANU), Applied Genetic Tech (AGTC), United Natural Foods (UNFI) Report
href:		Special+Reports/Trading+Radar+for+912%3A+Manchester+United+%28MANU%29%2C+Applied+Genetic+Tech+%28AGTC%29%2C+United+Natural+Foods+%28UNFI%29+Report/12019193.html
date:		September 9, 2016
tickers:	['MANU', 'AGTC', 'UNFI']

name:		Unusual 11 Mid-Day Movers 9/9: (APVO) (LXRX) (EARS) Higher; (VMEM) (LNTH) (HOV) Lower
href:		Special+Reports/Unusual+11+Mid-Day+Movers+99%3A+%28APVO%29+%28LXRX%29+%28EARS%29+Higher%3B+%28VMEM%29+%28LNTH%29+%28HOV%29+Lower/12018866.html
date:		September 9, 2016
tickers:	['APVO', 'LXRX', 'EARS', 'VMEM', 'LNTH', 'HOV']

name:		Streetinsider.com's Hot Lunchtime Reads 9/9: (PPHM) (LXRX) (TASR) (TSLA)
href:		Special+Reports/Streetinsider.com%27s+Hot+Lunchtime+Reads+99%3A+%28PPHM%29+%28LXRX%29+%28TASR%29+%28TSLA%29/12018756.html
date:		September 9, 2016
tickers:	['PPHM', 'LXRX', 'TASR', 'TSLA']

name:		Notable Analyst Rating Changes 9/9: (GLOP) (CHK) (CVI) Upgraded; (CHMT) (PBF) (WWAV) Downgraded
href:		Special+Reports/Notable+Analyst+Rating+Changes+99%3A+%28GLOP%29+%28CHK%29+%28CVI%29+Upgraded%3B+%28CHMT%29+%28PBF%29+%28WWAV%29+Downgraded/12018440.html
date:		September 9, 2016
tickers:	['GLOP', 'CHK', 'CVI', 'CHMT', 'PBF', 'WWAV']

name:		Notable Mergers and Acquisitions 9/9: (NEP) (ALN) (LPTN) (EPD)/(WMB)
href:		Special+Reports/Notable+Mergers+and+Acquisitions+99%3A+%28NEP%29+%28ALN%29+%28LPTN%29+%28EPD%29%28WMB%29/12018265.html
date:		September 9, 2016
tickers:	['NEP', 'ALN', 'LPTN', 'EPD', 'WMB']

name:		Pre-Open Stock Movers 09/09: (LXRX) (FNSR) (RH) Higher; (VMEM) (LNTH) (SDLP) Lower (more...)
href:		Special+Reports/Pre-Open+Stock+Movers+0909%3A+%28LXRX%29+%28FNSR%29+%28RH%29+Higher%3B+%28VMEM%29+%28LNTH%29+%28SDLP%29+Lower+%28more...%29/12018215.html
date:		September 9, 2016
tickers:	['LXRX', 'FNSR', 'RH', 'VMEM', 'LNTH', 'SDLP']

name:		After-Hours Stock Movers 09/08: (RH) (FNSR) (LOCO) Higher; (VMEM) (VNCE) (RESN) Lower (more...)
href:		Special+Reports/After-Hours+Stock+Movers+0908%3A+%28RH%29+%28FNSR%29+%28LOCO%29+Higher%3B+%28VMEM%29+%28VNCE%29+%28RESN%29+Lower+%28more...%29/12016879.html
date:		September 8, 2016
tickers:	['RH', 'FNSR', 'LOCO', 'VMEM', 'VNCE', 'RESN']

name:		Notable 52-Week Highs and Lows 9/8: (EOG) (VUZI) (ENB) High; (TSCO) (KR) Low
href:		Special+Reports/Notable+52-Week+Highs+and+Lows+98%3A+%28EOG%29+%28VUZI%29+%28ENB%29+High%3B+%28TSCO%29+%28KR%29+Low/12015375.html
date:		September 8, 2016
tickers:	['EOG', 'VUZI', 'ENB', 'TSCO', 'KR']

name:		Trading Radar for 9/9: Kroger (KR), Swift Transportation (SWFT), Brady (BRC), ARC Group (ARCW) Report
href:		Special+Reports/Trading+Radar+for+99%3A+Kroger+%28KR%29%2C+Swift+Transportation+%28SWFT%29%2C+Brady+%28BRC%29%2C+ARC+Group+%28ARCW%29+Report/12014929.html
date:		September 8, 2016
tickers:	['KR', 'SWFT', 'BRC', 'ARCW']

name:		Unusual 11 Mid-Day Movers 9/8: (GTXI) (TLRD) (RPRX) Higher; (GEVO) (TSCO) (PIR) Lower
href:		Special+Reports/Unusual+11+Mid-Day+Movers+98%3A+%28GTXI%29+%28TLRD%29+%28RPRX%29+Higher%3B+%28GEVO%29+%28TSCO%29+%28PIR%29+Lower/12014596.html
date:		September 8, 2016
tickers:	['GTXI', 'TLRD', 'RPRX', 'GEVO', 'TSCO', 'PIR']

name:		Streetinsider.com's Hot Lunchtime Reads 9/8: (MU) (TSLA) (WLK) (MPEL)
href:		Special+Reports/Streetinsider.com%27s+Hot+Lunchtime+Reads+98%3A+%28MU%29+%28TSLA%29+%28WLK%29+%28MPEL%29/12014331.html
date:		September 8, 2016
tickers:	['MU', 'TSLA', 'WLK', 'MPEL']

name:		Notable Analyst Rating Changes 9/8: (LLY) (ENB) (JCI) Upgraded; (NKE) (ABBV) (AAPL) Downgraded
href:		Special+Reports/Notable+Analyst+Rating+Changes+98%3A+%28LLY%29+%28ENB%29+%28JCI%29+Upgraded%3B+%28NKE%29+%28ABBV%29+%28AAPL%29+Downgraded/12013820.html
date:		September 8, 2016
tickers:	['LLY', 'ENB', 'JCI', 'NKE', 'ABBV', 'AAPL']

name:		Notable Mergers and Acquisitions 9/8: (HPE) (LMCA) (APIC) (INTC)
href:		Special+Reports/Notable+Mergers+and+Acquisitions+98%3A+%28HPE%29+%28LMCA%29+%28APIC%29+%28INTC%29/12013580.html
date:		September 8, 2016
tickers:	['HPE', 'LMCA', 'APIC', 'INTC']

name:		After-Hours Stock Movers 09/07: (RPRX) (JUNO) (ABEO) Higher; (GEVO) (TSCO) (PIR) Lower (more...)
href:		Special+Reports/After-Hours+Stock+Movers+0907%3A+%28RPRX%29+%28JUNO%29+%28ABEO%29+Higher%3B+%28GEVO%29+%28TSCO%29+%28PIR%29+Lower+%28more...%29/12011421.html
date:		September 7, 2016
tickers:	['RPRX', 'JUNO', 'ABEO', 'GEVO', 'TSCO', 'PIR']

name:		Unusual 11 Mid-Day Movers 9/7: (CGNT) (RTRX) (AGIO) Higher; (SHLO) (ADPT) (HDS) Lower
href:		Special+Reports/Unusual+11+Mid-Day+Movers+97%3A+%28CGNT%29+%28RTRX%29+%28AGIO%29+Higher%3B+%28SHLO%29+%28ADPT%29+%28HDS%29+Lower/12009602.html
